Warehouse,Date,Metric,Value
BARABANKI 2880,,Aug-2024,3246.0
BARABANKI 2880,,Aug-2024,155818.0
BARABANKI 2880,,Aug-2024,289958.0
BARABANKI 2880,,Sep-2024,3246.0
BARABANKI 2880,,Sep-2024,155818.0
BARABANKI 2880,,Sep-2024,289958.0
BARABANKI 2880,,Oct-2024,3246.0
BARABANKI 2880,,Oct-2024,155818.0
BARABANKI 2880,,Oct-2024,289958.0
BARABANKI 2880,,Nov-2024,3246.0
BARABANKI 2880,,Nov-2024,155818.0
BARABANKI 2880,,Nov-2024,289958.0
BARABANKI 2880,,Dec-2024,3246.0
BARABANKI 2880,,Dec-2024,155818.0
BARABANKI 2880,,Dec-2024,277984.84
BARABANKI 2880,,Jan-2025,3246.0
BARABANKI 2880,,Jan-2025,155818.0
BARABANKI 2880,,Jan-2025,46314.07
BARABANKI 2880,,Feb-2025,3246.0
BARABANKI 2880,,Feb-2025,0.0
BARABANKI 2880,,Mar-2025,3246.0
BARABANKI 2880,,Mar-2025,0.0
BARABANKI 2880,,Apr-2025,0.0
BARABANKI 2880,,Apr-2025,0.0
BARABANKI 2880,,May-2025,0.0
BARABANKI 2880,,Jun-2025,0.0
BARABANKI 2880,,Jul-2025,0.0
BARABANKI 2880,,Aug-2025,0.0
BARABANKI 2880,,Sep-2025,0.0
BARABANKI 2880,,Oct-2025,0.0
BARABANKI 2880,,Nov-2025,0.0
BARABANKI 2880,,Dec-2025,0.0
BARABANKI 2880,,Jan-2026,0.0
BARABANKI 2880,,Feb-2026,0.0
BARABANKI 2880,,March-2026,0.0
BARABANKI 2880,,Apr-2026,0.0
BARABANKI 2880,,Apr-2026,0.0
BARABANKI 2880,,May-2026,0.0
BARABANKI 2880,,May-2026,0.0
BARABANKI 3102,,Apr-2023,0.0
BARABANKI 3102,,Apr-2023,0.0
BARABANKI 3102,,May-2023,0.0
BARABANKI 3102,,Jun-2023,0.0
BARABANKI 3102,,Jul-2023,0.0
BARABANKI 3102,,Aug-2023,0.0
BARABANKI 3102,,Sep-2023,0.0
BARABANKI 3102,,Oct-2023,0.0
BARABANKI 3102,,Nov-2023,0.0
BARABANKI 3102,,Dec-2023,0.0
BARABANKI 3102,,Jan-2024,0.0
BARABANKI 3102,,Feb-2024,0.0
BARABANKI 3102,,Mar-2024,0.0
BARABANKI 3102,,Apr-2024,0.0
BARABANKI 3102,,Apr-2024,0.0
BARABANKI 3102,,May-2024,0.0
BARABANKI 3102,,Jun-2024,0.0
BARABANKI 3102,,Jul-2024,0.0
BARABANKI 3102,,Aug-2024,0.0
BARABANKI 3102,,Sep-2024,0.0
BARABANKI 3102,,Oct-2024,0.0
BARABANKI 3102,,Nov-2024,0.0
BARABANKI 3102,,Dec-2024,0.0
BARABANKI 3102,,Jan-2025,0.0
BARABANKI 3102,,Feb-2025,0.0
BARABANKI 3102,,Mar-2025,0.0
BARABANKI 3102,,Apr-2025,3117.0
BARABANKI 3102,,Apr-2025,166448.0
BARABANKI 3102,,Apr-2025,281094.48
BARABANKI 3102,,May-2025,3117.0
BARABANKI 3102,,May-2025,166448.0
BARABANKI 3102,,May-2025,281094.48
BARABANKI 3102,,Jun-2025,3117.0
BARABANKI 3102,,Jun-2025,166448.0
BARABANKI 3102,,Jun-2025,281094.48
BARABANKI 3102,,Jul-2025,3117.0
BARABANKI 3102,,Jul-2025,166448.0
BARABANKI 3102,,Jul-2025,281094.48
BARABANKI 3102,,Aug-2025,3117.0
BARABANKI 3102,,Aug-2025,166448.0
BARABANKI 3102,,Aug-2025,281094.48
BARABANKI 3102,,Sep-2025,3117.0
BARABANKI 3102,,Sep-2025,166448.0
BARABANKI 3102,,Sep-2025,281094.48
BARABANKI 3102,,Oct-2025,3117.0
BARABANKI 3102,,Oct-2025,166448.0
BARABANKI 3102,,Oct-2025,281094.48
BARABANKI 3102,,Nov-2025,3117.0
BARABANKI 3102,,Nov-2025,166448.0
BARABANKI 3102,,Nov-2025,281094.48
BARABANKI 3102,,Dec-2025,3117.0
BARABANKI 3102,,Dec-2025,166448.0
BARABANKI 3102,,Dec-2025,192495.6
BARABANKI 3102,,Jan-2026,3117.0
BARABANKI 3102,,Jan-2026,107386.0
BARABANKI 3102,,Jan-2026,44255.0
BARABANKI 3102,,Feb-2026,3117.0
BARABANKI 3102,,Feb-2026,0.0
BARABANKI 3102,,March-2026,3117.0
BARABANKI 3102,,March-2026,0.0
BARABANKI 3102,,Apr-2026,3117.0
BARABANKI 3102,,Apr-2026,0.0
BARABANKI 3102,,May-2026,3117.0
BARABANKI 3102,,May-2026,0.0
BARABANKI 3136,,Apr-2023,0.0
BARABANKI 3136,,Apr-2023,0.0
BARABANKI 3136,,May-2023,0.0
BARABANKI 3136,,Jun-2023,0.0
BARABANKI 3136,,Jul-2023,0.0
BARABANKI 3136,,Aug-2023,0.0
BARABANKI 3136,,Sep-2023,0.0
BARABANKI 3136,,Oct-2023,0.0
BARABANKI 3136,,Nov-2023,0.0
BARABANKI 3136,,Dec-2023,0.0
BARABANKI 3136,,Jan-2024,0.0
BARABANKI 3136,,Feb-2024,0.0
BARABANKI 3136,,Mar-2024,0.0
BARABANKI 3136,,Apr-2024,0.0
BARABANKI 3136,,Apr-2024,0.0
BARABANKI 3136,,May-2024,0.0
BARABANKI 3136,,Jun-2024,0.0
BARABANKI 3136,,Jul-2024,0.0
BARABANKI 3136,,Aug-2024,0.0
BARABANKI 3136,,Sep-2024,0.0
BARABANKI 3136,,Oct-2024,0.0
BARABANKI 3136,,Nov-2024,0.0
BARABANKI 3136,,Dec-2024,0.0
BARABANKI 3136,,Jan-2025,0.0
BARABANKI 3136,,Feb-2025,0.0
BARABANKI 3136,,Mar-2025,0.0
BARABANKI 3136,,Apr-2025,3246.0
BARABANKI 3136,,Apr-2025,92452.0
BARABANKI 3136,,Apr-2025,153600.0
BARABANKI 3136,,May-2025,3246.0
BARABANKI 3136,,May-2025,173348.0
BARABANKI 3136,,May-2025,291400.56
BARABANKI 3136,,Jun-2025,3246.0
BARABANKI 3136,,Jun-2025,173348.0
BARABANKI 3136,,Jun-2025,291400.56
BARABANKI 3136,,Jul-2025,3246.0
BARABANKI 3136,,Jul-2025,173348.0
BARABANKI 3136,,Jul-2025,291400.55
BARABANKI 3136,,Aug-2025,3246.0
BARABANKI 3136,,Aug-2025,173348.0
BARABANKI 3136,,Aug-2025,291400.56
BARABANKI 3136,,Sep-2025,3246.0
BARABANKI 3136,,Sep-2025,173348.0
BARABANKI 3136,,Sep-2025,285146.64
BARABANKI 3136,,Oct-2025,3246.0
BARABANKI 3136,,Oct-2025,173348.0
BARABANKI 3136,,Oct-2025,149787.36
BARABANKI 3136,,Nov-2025,3246.0
BARABANKI 3136,,Nov-2025,86674.0
BARABANKI 3136,,Nov-2025,0.0
BARABANKI 3136,,Dec-2025,3246.0
BARABANKI 3136,,Dec-2025,0.0
BARABANKI 3136,,Jan-2026,3246.0
BARABANKI 3136,,Jan-2026,0.0
BARABANKI 3136,,Feb-2026,3246.0
BARABANKI 3136,,Feb-2026,0.0
BARABANKI 3136,,March-2026,3246.0
BARABANKI 3136,,March-2026,0.0
BARABANKI 3136,,Apr-2026,3246.0
BARABANKI 3136,,Apr-2026,0.0
BARABANKI 3136,,May-2026,3246.0
BARABANKI 3136,,May-2026,0.0
BARAN 3073,,Apr-2023,0.0
BARAN 3073,,Apr-2023,0.0
BARAN 3073,,May-2023,0.0
BARAN 3073,,Jun-2023,0.0
BARAN 3073,,Jul-2023,0.0
BARAN 3073,,Aug-2023,0.0
BARAN 3073,,Sep-2023,0.0
BARAN 3073,,Oct-2023,0.0
BARAN 3073,,Nov-2023,0.0
BARAN 3073,,Dec-2023,0.0
BARAN 3073,,Jan-2024,0.0
BARAN 3073,,Feb-2024,0.0
BARAN 3073,,Mar-2024,0.0
BARAN 3073,,Apr-2024,0.0
BARAN 3073,,Apr-2024,0.0
BARAN 3073,,May-2024,0.0
BARAN 3073,,Jun-2024,0.0
BARAN 3073,,Jul-2024,0.0
BARAN 3073,,Aug-2024,0.0
BARAN 3073,,Sep-2024,0.0
BARAN 3073,,Oct-2024,0.0
BARAN 3073,,Nov-2024,0.0
BARAN 3073,,Dec-2024,0.0
BARAN 3073,,Jan-2025,0.0
BARAN 3073,,Feb-2025,0.0
BARAN 3073,,Mar-2025,0.0
BARAN 3073,,Apr-2025,1484.0
BARAN 3073,,Apr-2025,48978.0
BARAN 3073,,Apr-2025,117000.0
BARAN 3073,,May-2025,1484.0
BARAN 3073,,May-2025,48978.0
BARAN 3073,,May-2025,120352.05
BARAN 3073,,Jun-2025,1484.0
BARAN 3073,,Jun-2025,48978.0
BARAN 3073,,Jun-2025,149693.03
BARAN 3073,,Jul-2025,1484.0
BARAN 3073,,Jul-2025,48978.0
BARAN 3073,,Jul-2025,155930.25
BARAN 3073,,Aug-2025,1484.0
BARAN 3073,,Aug-2025,48978.0
BARAN 3073,,Aug-2025,155930.25
BARAN 3073,,Sep-2025,1484.0
BARAN 3073,,Sep-2025,48978.0
BARAN 3073,,Sep-2025,155930.25
BARAN 3073,,Oct-2025,1484.0
BARAN 3073,,Oct-2025,48978.0
BARAN 3073,,Oct-2025,155930.25
BARAN 3073,,Nov-2025,1484.0
BARAN 3073,,Nov-2025,48978.0
BARAN 3073,,Nov-2025,155930.0
BARAN 3073,,Dec-2025,1484.0
BARAN 3073,,Dec-2025,48978.0
BARAN 3073,,Dec-2025,155930.25
BARAN 3073,,Jan-2026,1484.0
BARAN 3073,,Jan-2026,48978.0
BARAN 3073,,Jan-2026,144651.25
BARAN 3073,,Feb-2026,1484.0
BARAN 3073,,Feb-2026,48978.0
BARAN 3073,,Feb-2026,109976.0
BARAN 3073,,March-2026,1484.0
BARAN 3073,,March-2026,0.0
BARAN 3073,,Apr-2026,1484.0
BARAN 3073,,Apr-2026,48978.0
BARAN 3073,,Apr-2026,142810.6548916668
BARAN 3073,,May-2026,1484.0
BARAN 3073,,May-2026,48978.0
BARAN 3073,,May-2026,236747.36540105648
BARAUNI 2591,,Apr-2023,0.0
BARAUNI 2591,,Apr-2023,0.0
BARAUNI 2591,,Apr-2024,0.0
BARAUNI 2591,,Apr-2024,0.0
BARAUNI 2591,,Apr-2025,0.0
BARAUNI 2591,,Apr-2025,0.0
BARAUNI 2591,,Apr-2026,0.0
BARAUNI 2591,,Apr-2026,0.0
BARAUNI 2591,,May-2026,0.0
BARAUNI 2591,,May-2026,0.0
BARAUNI 2592,,Apr-2023,0.0
BARAUNI 2592,,Apr-2023,0.0
BARAUNI 2592,,Apr-2024,0.0
BARAUNI 2592,,Apr-2024,0.0
BARAUNI 2592,,Apr-2025,0.0
BARAUNI 2592,,Apr-2025,0.0
BARAUNI 2592,,Apr-2026,0.0
BARAUNI 2592,,Apr-2026,0.0
BARAUNI 2592,,May-2026,0.0
BARAUNI 2592,,May-2026,0.0
BARAUNI 2593,,Apr-2023,0.0
BARAUNI 2593,,Apr-2023,0.0
BARAUNI 2593,,Apr-2024,0.0
BARAUNI 2593,,Apr-2024,0.0
BARAUNI 2593,,Apr-2025,0.0
BARAUNI 2593,,Apr-2025,0.0
BARAUNI 2593,,Apr-2026,0.0
BARAUNI 2593,,Apr-2026,0.0
BARAUNI 2593,,May-2026,0.0
BARAUNI 2593,,May-2026,0.0
BASMATH 2867,,Apr-2023,0.0
BASMATH 2867,,Apr-2023,0.0
BASMATH 2867,,May-2023,0.0
BASMATH 2867,,May-2023,0.0
BASMATH 2867,,Jun-2023,0.0
BASMATH 2867,,Jun-2023,0.0
BASMATH 2867,,Jul-2023,0.0
BASMATH 2867,,Jul-2023,0.0
BASMATH 2867,,Aug-2023,0.0
BASMATH 2867,,Aug-2023,0.0
BASMATH 2867,,Sep-2023,0.0
BASMATH 2867,,Sep-2023,0.0
BASMATH 2867,,Oct-2023,0.0
BASMATH 2867,,Oct-2023,0.0
BASMATH 2867,,Nov-2023,0.0
BASMATH 2867,,Nov-2023,0.0
BASMATH 2867,,Dec-2023,0.0
BASMATH 2867,,Dec-2023,0.0
BASMATH 2867,,Jan-2024,0.0
BASMATH 2867,,Jan-2024,0.0
BASMATH 2867,,Feb-2024,4821.0
BASMATH 2867,,Feb-2024,153558.0
BASMATH 2867,,Feb-2024,259145.01
BASMATH 2867,,Mar-2024,4821.0
BASMATH 2867,,Mar-2024,202419.0
BASMATH 2867,,Mar-2024,259145.01
BASMATH 2867,,Apr-2024,4821.0
BASMATH 2867,,Apr-2024,202419.0
BASMATH 2867,,Apr-2024,341600.0
BASMATH 2867,,May-2024,4821.0
BASMATH 2867,,May-2024,97945.0
BASMATH 2867,,May-2024,135665.0
BASMATH 2867,,Jun-2024,1607.0
BASMATH 2867,,Jun-2024,67473.0
BASMATH 2867,,Jun-2024,65800.0
BASMATH 2867,,Jul-2024,1607.0
BASMATH 2867,,Jul-2024,67473.0
BASMATH 2867,,Jul-2024,57456.0
BASMATH 2867,,Aug-2024,1607.0
BASMATH 2867,,Aug-2024,67473.0
BASMATH 2867,,Aug-2024,29456.0
BASMATH 2867,,Sep-2024,1607.0
BASMATH 2867,,Sep-2024,1146.0
BASMATH 2867,,Oct-2024,0.0
BASMATH 2867,,Oct-2024,0.0
BASMATH 2867,,Nov-2024,0.0
BASMATH 2867,,Nov-2024,-27209.0
BASMATH 2867,,Dec-2024,0.0
BASMATH 2867,,Dec-2024,0.0
BASMATH 2867,,Jan-2025,0.0
BASMATH 2867,,Jan-2025,0.0
BASMATH 2867,,Feb-2025,0.0
BASMATH 2867,,Feb-2025,0.0
BASMATH 2867,,Mar-2025,0.0
BASMATH 2867,,Mar-2025,0.0
BASMATH 2867,,Apr-2025,0.0
BASMATH 2867,,Apr-2025,0.0
BASMATH 2867,,May-2025,0.0
BASMATH 2867,,Jun-2025,0.0
BASMATH 2867,,Jul-2025,0.0
BASMATH 2867,,Aug-2025,0.0
BASMATH 2867,,Sep-2025,0.0
BASMATH 2867,,Oct-2025,0.0
BASMATH 2867,,Nov-2025,0.0
BASMATH 2867,,Dec-2025,0.0
BASMATH 2867,,Jan-2026,0.0
BASMATH 2867,,Feb-2026,0.0
BASMATH 2867,,March-2026,0.0
BASMATH 2867,,Apr-2026,0.0
BASMATH 2867,,Apr-2026,0.0
BASMATH 2867,,May-2026,0.0
BASMATH 2867,,May-2026,0.0
BASTI 3120,,Apr-2023,0.0
BASTI 3120,,Apr-2023,0.0
BASTI 3120,,May-2023,0.0
BASTI 3120,,Jun-2023,0.0
BASTI 3120,,Jul-2023,0.0
BASTI 3120,,Aug-2023,0.0
BASTI 3120,,Sep-2023,0.0
BASTI 3120,,Oct-2023,0.0
BASTI 3120,,Nov-2023,0.0
BASTI 3120,,Dec-2023,0.0
BASTI 3120,,Jan-2024,0.0
BASTI 3120,,Feb-2024,0.0
BASTI 3120,,Mar-2024,0.0
BASTI 3120,,Apr-2024,0.0
BASTI 3120,,Apr-2024,0.0
BASTI 3120,,May-2024,0.0
BASTI 3120,,Jun-2024,0.0
BASTI 3120,,Jul-2024,0.0
BASTI 3120,,Aug-2024,0.0
BASTI 3120,,Sep-2024,0.0
BASTI 3120,,Oct-2024,0.0
BASTI 3120,,Nov-2024,0.0
BASTI 3120,,Dec-2024,0.0
BASTI 3120,,Jan-2025,0.0
BASTI 3120,,Feb-2025,0.0
BASTI 3120,,Mar-2025,0.0
BASTI 3120,,Apr-2025,2000.0
BASTI 3120,,Apr-2025,168000.0
BASTI 3120,,Apr-2025,0.0
BASTI 3120,,May-2025,2000.0
BASTI 3120,,May-2025,168000.0
BASTI 3120,,May-2025,470400.0
BASTI 3120,,Jun-2025,2000.0
BASTI 3120,,Jun-2025,168000.0
BASTI 3120,,Jun-2025,195346.12
BASTI 3120,,Jul-2025,2000.0
BASTI 3120,,Jul-2025,168000.0
BASTI 3120,,Jul-2025,221915.12
BASTI 3120,,Aug-2025,2000.0
BASTI 3120,,Aug-2025,168000.0
BASTI 3120,,Aug-2025,221915.12
BASTI 3120,,Sep-2025,2000.0
BASTI 3120,,Sep-2025,168000.0
BASTI 3120,,Sep-2025,221915.12
BASTI 3120,,Oct-2025,2000.0
BASTI 3120,,Oct-2025,168000.0
BASTI 3120,,Oct-2025,221915.12
BASTI 3120,,Nov-2025,2000.0
BASTI 3120,,Nov-2025,168000.0
BASTI 3120,,Nov-2025,221915.12
BASTI 3120,,Dec-2025,2000.0
BASTI 3120,,Dec-2025,168000.0
BASTI 3120,,Dec-2025,221915.12
BASTI 3120,,Jan-2026,2000.0
BASTI 3120,,Jan-2026,168000.0
BASTI 3120,,Jan-2026,221915.12
BASTI 3120,,Feb-2026,2000.0
BASTI 3120,,Feb-2026,168000.0
BASTI 3120,,Feb-2026,158522.87
BASTI 3120,,March-2026,2000.0
BASTI 3120,,March-2026,0.0
BASTI 3120,,Apr-2026,2000.0
BASTI 3120,,Apr-2026,0.0
BASTI 3120,,May-2026,2000.0
BASTI 3120,,May-2026,0.0
BEED 2783,,Apr-2023,0.0
BEED 2783,,Apr-2023,0.0
BEED 2783,,May-2023,0.0
BEED 2783,,May-2023,0.0
BEED 2783,,Jun-2023,5000.0
BEED 2783,,Jun-2023,18000.0
BEED 2783,,Jun-2023,153920.0
BEED 2783,,Jul-2023,5000.0
BEED 2783,,Jul-2023,180000.0
BEED 2783,,Jul-2023,384800.0
BEED 2783,,Aug-2023,5000.0
BEED 2783,,Aug-2023,180000.0
BEED 2783,,Aug-2023,384800.0
BEED 2783,,Sep-2023,5000.0
BEED 2783,,Sep-2023,180000.0
BEED 2783,,Sep-2023,235040.0
BEED 2783,,Oct-2023,5000.0
BEED 2783,,Oct-2023,10400.0
BEED 2783,,Nov-2023,5000.0
BEED 2783,,Nov-2023,10400.0
BEED 2783,,Dec-2023,5000.0
BEED 2783,,Dec-2023,4865.0
BEED 2783,,Jan-2024,10000.0
BEED 2783,,Jan-2024,33871.0
BEED 2783,,Jan-2024,56613.0
BEED 2783,,Feb-2024,10000.0
BEED 2783,,Feb-2024,210000.0
BEED 2783,,Feb-2024,351000.0
BEED 2783,,Mar-2024,10000.0
BEED 2783,,Mar-2024,210000.0
BEED 2783,,Mar-2024,351000.0
BEED 2783,,Apr-2024,5000.0
BEED 2783,,Apr-2024,210000.0
BEED 2783,,Apr-2024,335397.0
BEED 2783,,May-2024,5000.0
BEED 2783,,May-2024,210000.0
BEED 2783,,May-2024,207974.0
BEED 2783,,Jun-2024,5000.0
BEED 2783,,Jun-2024,210000.0
BEED 2783,,Jun-2024,187226.0
BEED 2783,,Jul-2024,5000.0
BEED 2783,,Jul-2024,210000.0
BEED 2783,,Jul-2024,83174.0
BEED 2783,,Aug-2024,5000.0
BEED 2783,,Aug-2024,189677.0
BEED 2783,,Aug-2024,61035.0
BEED 2783,,Sep-2024,0.0
BEED 2783,,Sep-2024,0.0
BEED 2783,,Oct-2024,0.0
BEED 2783,,Oct-2024,0.0
BEED 2783,,Nov-2024,0.0
BEED 2783,,Nov-2024,0.0
BEED 2783,,Dec-2024,0.0
BEED 2783,,Dec-2024,0.0
BEED 2783,,Jan-2025,0.0
BEED 2783,,Jan-2025,0.0
BEED 2783,,Feb-2025,0.0
BEED 2783,,Feb-2025,0.0
BEED 2783,,Mar-2025,0.0
BEED 2783,,Mar-2025,0.0
BEED 2783,,Apr-2025,0.0
BEED 2783,,Apr-2025,0.0
BEED 2783,,May-2025,0.0
BEED 2783,,Jun-2025,0.0
BEED 2783,,Jul-2025,0.0
BEED 2783,,Aug-2025,0.0
BEED 2783,,Sep-2025,0.0
BEED 2783,,Oct-2025,0.0
BEED 2783,,Nov-2025,0.0
BEED 2783,,Dec-2025,0.0
BEED 2783,,Jan-2026,0.0
BEED 2783,,Feb-2026,0.0
BEED 2783,,March-2026,0.0
BEED 2783,,Apr-2026,0.0
BEED 2783,,Apr-2026,0.0
BEED 2783,,May-2026,0.0
BEED 2783,,May-2026,0.0
BEED 2784,,Apr-2023,0.0
BEED 2784,,Apr-2023,0.0
BEED 2784,,May-2023,0.0
BEED 2784,,May-2023,0.0
BEED 2784,,Jun-2023,3300.0
BEED 2784,,Jun-2023,11862.0
BEED 2784,,Jun-2023,42033.0
BEED 2784,,Jul-2023,3300.0
BEED 2784,,Jul-2023,118620.0
BEED 2784,,Jul-2023,252200.0
BEED 2784,,Aug-2023,3300.0
BEED 2784,,Aug-2023,118620.0
BEED 2784,,Aug-2023,252200.0
BEED 2784,,Sep-2023,3300.0
BEED 2784,,Sep-2023,106758.0
BEED 2784,,Sep-2023,210167.0
BEED 2784,,Oct-2023,0.0
BEED 2784,,Oct-2023,0.0
BEED 2784,,Nov-2023,0.0
BEED 2784,,Nov-2023,0.0
BEED 2784,,Dec-2023,0.0
BEED 2784,,Dec-2023,0.0
BEED 2784,,Jan-2024,0.0
BEED 2784,,Jan-2024,0.0
BEED 2784,,Feb-2024,0.0
BEED 2784,,Feb-2024,0.0
BEED 2784,,Mar-2024,0.0
BEED 2784,,Mar-2024,0.0
BEED 2784,,Apr-2024,0.0
BEED 2784,,Apr-2024,0.0
BEED 2784,,May-2024,0.0
BEED 2784,,Jun-2024,0.0
BEED 2784,,Jul-2024,0.0
BEED 2784,,Aug-2024,0.0
BEED 2784,,Sep-2024,0.0
BEED 2784,,Oct-2024,0.0
BEED 2784,,Nov-2024,0.0
BEED 2784,,Dec-2024,0.0
BEED 2784,,Jan-2025,0.0
BEED 2784,,Feb-2025,0.0
BEED 2784,,Mar-2025,0.0
BEED 2784,,Apr-2025,0.0
BEED 2784,,Apr-2025,0.0
BEED 2784,,May-2025,0.0
BEED 2784,,Jun-2025,0.0
BEED 2784,,Jul-2025,0.0
BEED 2784,,Aug-2025,0.0
BEED 2784,,Sep-2025,0.0
BEED 2784,,Oct-2025,0.0
BEED 2784,,Nov-2025,0.0
BEED 2784,,Dec-2025,0.0
BEED 2784,,Jan-2026,0.0
BEED 2784,,Feb-2026,0.0
BEED 2784,,March-2026,0.0
BEED 2784,,Apr-2026,0.0
BEED 2784,,Apr-2026,0.0
BEED 2784,,May-2026,0.0
BEED 2784,,May-2026,0.0
BEED 2856,,Apr-2023,0.0
BEED 2856,,Apr-2023,0.0
BEED 2856,,May-2023,0.0
BEED 2856,,May-2023,0.0
BEED 2856,,Jun-2023,0.0
BEED 2856,,Jun-2023,0.0
BEED 2856,,Jul-2023,0.0
BEED 2856,,Jul-2023,0.0
BEED 2856,,Aug-2023,0.0
BEED 2856,,Aug-2023,0.0
BEED 2856,,Sep-2023,0.0
BEED 2856,,Sep-2023,0.0
BEED 2856,,Oct-2023,0.0
BEED 2856,,Oct-2023,0.0
BEED 2856,,Nov-2023,0.0
BEED 2856,,Nov-2023,0.0
BEED 2856,,Dec-2023,0.0
BEED 2856,,Dec-2023,0.0
BEED 2856,,Jan-2024,0.0
BEED 2856,,Jan-2024,0.0
BEED 2856,,Feb-2024,3333.0
BEED 2856,,Feb-2024,140000.0
BEED 2856,,Feb-2024,247000.0
BEED 2856,,Mar-2024,3333.0
BEED 2856,,Mar-2024,140000.0
BEED 2856,,Mar-2024,247000.0
BEED 2856,,Apr-2024,3333.0
BEED 2856,,Apr-2024,140000.0
BEED 2856,,Apr-2024,247000.0
BEED 2856,,May-2024,3333.0
BEED 2856,,May-2024,140000.0
BEED 2856,,May-2024,200200.0
BEED 2856,,Jun-2024,3333.0
BEED 2856,,Jun-2024,140000.0
BEED 2856,,Jun-2024,156000.0
BEED 2856,,Jul-2024,3333.0
BEED 2856,,Jul-2024,140000.0
BEED 2856,,Jul-2024,53378.0
BEED 2856,,Aug-2024,3333.0
BEED 2856,,Aug-2024,135484.0
BEED 2856,,Aug-2024,42033.0
BEED 2856,,Sep-2024,0.0
BEED 2856,,Sep-2024,-2956.0
BEED 2856,,Oct-2024,0.0
BEED 2856,,Oct-2024,0.0
BEED 2856,,Nov-2024,0.0
BEED 2856,,Nov-2024,-32822.0
BEED 2856,,Dec-2024,0.0
BEED 2856,,Dec-2024,0.0
BEED 2856,,Jan-2025,0.0
BEED 2856,,Jan-2025,0.0
BEED 2856,,Feb-2025,0.0
BEED 2856,,Feb-2025,0.0
BEED 2856,,Mar-2025,0.0
BEED 2856,,Mar-2025,0.0
BEED 2856,,Apr-2025,0.0
BEED 2856,,Apr-2025,0.0
BEED 2856,,May-2025,0.0
BEED 2856,,Jun-2025,0.0
BEED 2856,,Jul-2025,0.0
BEED 2856,,Aug-2025,0.0
BEED 2856,,Sep-2025,0.0
BEED 2856,,Oct-2025,0.0
BEED 2856,,Nov-2025,0.0
BEED 2856,,Dec-2025,0.0
BEED 2856,,Jan-2026,0.0
BEED 2856,,Feb-2026,0.0
BEED 2856,,March-2026,0.0
BEED 2856,,Apr-2026,0.0
BEED 2856,,Apr-2026,0.0
BEED 2856,,May-2026,0.0
BEED 2856,,May-2026,0.0
BEED 2866,,Apr-2023,0.0
BEED 2866,,Apr-2023,0.0
BEED 2866,,May-2023,0.0
BEED 2866,,May-2023,0.0
BEED 2866,,Jun-2023,0.0
BEED 2866,,Jun-2023,0.0
BEED 2866,,Jul-2023,0.0
BEED 2866,,Jul-2023,0.0
BEED 2866,,Aug-2023,0.0
BEED 2866,,Aug-2023,0.0
BEED 2866,,Sep-2023,0.0
BEED 2866,,Sep-2023,0.0
BEED 2866,,Oct-2023,0.0
BEED 2866,,Oct-2023,0.0
BEED 2866,,Nov-2023,0.0
BEED 2866,,Nov-2023,0.0
BEED 2866,,Dec-2023,0.0
BEED 2866,,Dec-2023,0.0
BEED 2866,,Jan-2024,0.0
BEED 2866,,Jan-2024,0.0
BEED 2866,,Feb-2024,1261.0
BEED 2866,,Feb-2024,49166.0
BEED 2866,,Feb-2024,84966.0
BEED 2866,,Mar-2024,1261.0
BEED 2866,,Mar-2024,49166.0
BEED 2866,,Mar-2024,84966.0
BEED 2866,,Apr-2024,1261.0
BEED 2866,,Apr-2024,49166.0
BEED 2866,,Apr-2024,104515.0
BEED 2866,,May-2024,1261.0
BEED 2866,,May-2024,49166.0
BEED 2866,,May-2024,61961.0
BEED 2866,,Jun-2024,1261.0
BEED 2866,,Jun-2024,26222.0
BEED 2866,,Jun-2024,9100.0
BEED 2866,,Jul-2024,0.0
BEED 2866,,Jul-2024,-4291.0
BEED 2866,,Aug-2024,0.0
BEED 2866,,Aug-2024,0.0
BEED 2866,,Sep-2024,0.0
BEED 2866,,Sep-2024,0.0
BEED 2866,,Oct-2024,0.0
BEED 2866,,Oct-2024,0.0
BEED 2866,,Nov-2024,0.0
BEED 2866,,Nov-2024,0.0
BEED 2866,,Dec-2024,0.0
BEED 2866,,Dec-2024,0.0
BEED 2866,,Jan-2025,0.0
BEED 2866,,Jan-2025,0.0
BEED 2866,,Feb-2025,0.0
BEED 2866,,Feb-2025,0.0
BEED 2866,,Mar-2025,0.0
BEED 2866,,Mar-2025,0.0
BEED 2866,,Apr-2025,0.0
BEED 2866,,Apr-2025,0.0
BEED 2866,,May-2025,0.0
BEED 2866,,Jun-2025,0.0
BEED 2866,,Jul-2025,0.0
BEED 2866,,Aug-2025,0.0
BEED 2866,,Sep-2025,0.0
BEED 2866,,Oct-2025,0.0
BEED 2866,,Nov-2025,0.0
BEED 2866,,Dec-2025,0.0
BEED 2866,,Jan-2026,0.0
BEED 2866,,Feb-2026,0.0
BEED 2866,,March-2026,0.0
BEED 2866,,Apr-2026,0.0
BEED 2866,,Apr-2026,0.0
BEED 2866,,May-2026,0.0
BEED 2866,,May-2026,0.0
BEGUSARAI  2919,,Apr-2023,0.0
BEGUSARAI  2919,,Apr-2023,0.0
BEGUSARAI  2919,,May-2023,0.0
BEGUSARAI  2919,,Jun-2023,0.0
BEGUSARAI  2919,,Jul-2023,0.0
BEGUSARAI  2919,,Aug-2023,0.0
BEGUSARAI  2919,,Sep-2023,0.0
